date,"FinBERT_Score (-1, 1)",Article_Count
2025-10-13,0.006327450056585784,183
2025-10-14,0.2599343164976096,404
2025-10-15,0.08766788860916026,210
2025-10-16,0.14621681566738212,192
2025-10-17,0.13094675474602616,132
2025-10-18,0.018444320590545734,75
2025-10-19,-0.05283774151347387,39
2025-10-20,0.013111273061426343,129
2025-10-21,0.0034471826859746113,249
2025-10-22,0.11819321909801118,315
2025-10-23,0.057875059326349,247
2025-10-24,0.14635886420234065,153
2025-10-25,0.10824628655488293,75
2025-10-26,0.054163703452407695,48
2025-10-27,0.09061012836751638,161
2025-10-28,0.031402877097813565,192
2025-10-29,0.12228521177564393,194
2025-10-30,0.22043044717296903,269
2025-10-31,-0.002401415578625555,179
2025-11-01,-0.026073624545784845,73
2025-11-02,0.024239191426507507,48
2025-11-03,-0.07466115850364902,183
2025-11-04,-0.012469025360943947,217
2025-11-05,0.09337203125935048,300
2025-11-06,0.11689713803712617,275
2025-11-07,0.08129118967564464,173
2025-11-08,0.03236642054508667,74
2025-11-09,0.04812152657347421,60
2025-11-10,0.002455597985247078,129
2025-11-11,0.03917021083459258,250
2025-11-12,-0.04428643740746858,336
2025-11-13,-0.05533737302097064,296
2025-11-14,-0.0006850183268367243,238
2025-11-15,0.1781253504964695,103
2025-11-16,0.13225008988132078,60
2025-11-17,0.009265922512368937,190
2025-11-18,0.02823119170726896,346
2025-11-19,0.16355248551465212,271
2025-11-20,0.18012184306167442,257
2025-11-21,0.030564808243287923,268
2025-11-22,-0.08888509168321172,118
2025-11-23,0.0375495322893352,86
2025-11-24,0.031419261862788726,218
2025-11-25,-0.05530937163875653,325
2025-11-26,-0.10009247511990514,204
2025-11-27,0.06005985962767755,124
2025-11-28,0.0033157128534411023,149
2025-11-29,0.028924364125333637,83
2025-11-30,-0.025162847157951224,68
2025-12-01,0.1042112165986357,197
2025-12-02,0.02130472271031217,237
2025-12-03,0.009650256212105869,193
2025-12-04,0.0911005330403191,284
2025-12-05,0.04244044902470877,265
2025-12-06,-0.029396786271493034,101
2025-12-07,-0.13458751561120152,62
2025-12-08,0.09401402372258855,193
2025-12-09,-0.053561674222679136,351
2025-12-10,0.07234167046562741,231
2025-12-11,-0.0018002144843055547,262
2025-12-12,0.03783277367515054,201
2025-12-13,0.008494842173333498,94
2025-12-14,-0.04006036895434143,61
2025-12-15,-0.03103802657553128,175
2025-12-16,0.08818162872443257,219
2025-12-17,0.12784136867824386,235
2025-12-18,0.05279555953717951,203
2025-12-19,0.07342534589241008,167
2025-12-20,-0.28698173556987144,73
2025-12-21,-0.16052072736345332,73
2025-12-22,0.028149584621941257,144
2025-12-23,-0.02277560628262227,138
2025-12-24,0.030404356250588873,113
2025-12-25,-0.0018042065009164314,48
2025-12-26,-0.03646963586409887,96
2025-12-27,0.07332817310144982,52
2025-12-28,0.009402747071066569,43
2025-12-29,0.022920061675831674,100
2025-12-30,0.042711692880594024,76
2025-12-31,0.10710372290729235,72
2026-01-01,-0.005113081788294949,32
2026-01-02,0.03258602370718314,62
2026-01-03,0.008786902483552694,20
2026-01-04,-0.09592941113246176,52
2026-01-05,0.1318376978666012,106
2026-01-06,0.08173348485098149,104
2026-01-07,-0.07458457920422897,141
2026-01-08,-0.08419993999093,174
2026-01-09,-0.05075957276340988,135
2026-01-10,-0.20030430882858732,54
2026-01-11,0.03211060682635592,92
2026-01-12,0.1418519267422134,284
2026-01-13,0.04818360780780849,267
2026-01-14,-0.015580194538684703,223
2026-01-15,0.04085911604669438,189
2026-01-16,-0.04536698036259267,164
2026-01-17,-0.0859881482874265,84
2026-01-18,0.0016399657125679814,49
2026-01-19,-0.016451122378179382,124
2026-01-20,0.09907569244131446,125
2026-01-21,0.08680370484740195,114
2026-01-22,0.05642199130196657,175
2026-01-23,0.0031193317786519285,158
2026-01-24,-0.04814678527738737,69
2026-01-25,-0.09635080370208016,64
2026-01-26,0.06865803252421612,127
2026-01-27,-0.017713332624436157,203
2026-01-28,0.035793865876934255,242
2026-01-29,-0.04483978108159806,190
2026-01-30,-0.04339826990549684,189
2026-01-31,-0.18518820157314234,94
2026-02-01,-0.13937318713472382,41
2026-02-02,0.05055001390053693,132
2026-02-03,-0.013743842715305871,122
2026-02-04,0.07613563671070624,187
2026-02-05,0.21962885894916123,207
2026-02-06,0.07108598651659744,164
2026-02-07,-0.003989402999115341,68
2026-02-08,-0.11155456666731173,54
2026-02-09,0.07913938365748216,145
2026-02-10,0.018946653326051405,198
2026-02-11,0.03191917751040032,201
2026-02-12,-0.08597855543560505,154
2026-02-13,0.02177144081162458,110
2026-02-14,0.12589337197258263,74
2026-02-15,-0.017979640987212376,59
2026-02-16,-0.021557439301047743,97
2026-02-17,0.015840584401387806,129
2026-02-18,0.11207659357718916,360
2026-02-19,0.18503688082544018,226
2026-02-20,0.03739766010129061,183
2026-02-21,0.02390906243235804,80
2026-02-22,-0.07532341923150751,45
2026-02-23,-0.019107296374331936,117
2026-02-24,-0.02313336101360619,158
2026-02-25,-0.047192018146008034,137
2026-02-26,0.10407864363741375,167
2026-02-27,0.12072411359303407,179
2026-02-28,-0.010678144195117057,40
2026-03-01,0.13877077952958644,50
2026-03-02,0.14452069121925684,89
2026-03-03,0.05146823539212346,125
2026-03-04,-0.08945972233117779,194
2026-03-05,-0.1191547293493753,228
2026-03-06,-0.0459064905813267,129
2026-03-07,-0.005082279736442225,70
2026-03-08,-0.03192914253637447,59
2026-03-09,-0.049704991673395316,108
2026-03-10,-0.012434602002887166,153
2026-03-11,0.14932012395525163,178
2026-03-12,0.09126094899072153,205
2026-03-13,0.053693208306406934,150
2026-03-14,0.0785865636924947,56
2026-03-15,0.08385180677400857,41
2026-03-16,0.028182211205906544,96
2026-03-17,0.02747270357351573,126
2026-03-18,0.04705881796987124,142
2026-03-19,0.06734609363775235,160
2026-03-20,-0.006808975735973371,133
2026-03-21,-0.09953023586422205,40
2026-03-22,0.057592972153515526,33
2026-03-23,0.03142753466090653,128
2026-03-24,0.009660546205908296,126
2026-03-25,-0.09885461228190079,168
